release_year,runtime_minutes,success_class,log_budget,log_google_trends_average,is_summer_release,is_holiday_release,genre_count,is_franchise,num_production_companies,country_count,language_count,is_english,director_avg_gross,writer_avg_gross,creative_type_encoded,genre_Action,genre_Adventure,genre_Black Comedy,genre_Comedy,genre_Concert/Performance,genre_Documentary,genre_Drama,genre_Horror,genre_Multiple Genres,genre_Musical,genre_Reality,genre_Romantic Comedy,genre_Thriller/Suspense,genre_Unknown,genre_Western,primary_genre_encoded
2010,105.0,0.0,16.118095750958314,2.6062675067922676,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2006,105.0,1.0,16.118095750958314,2.886781089765436,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2012,102.0,0.0,16.118095750958314,2.340564341059262,1,0,1,0,4,2,1,1,17.35722793251719,15.932126971490469,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2017,105.0,0.0,16.118095750958314,4.001450815329404,0,0,1,0,0,1,1,0,16.989816164155084,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2000,105.0,0.0,16.118095750958314,3.033711521619207,1,0,1,0,0,1,1,0,14.406751201592849,14.406751201592849,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,110.0,0.0,16.118095750958314,0.0,0,0,1,0,1,2,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2003,104.0,0.0,16.118095750958314,3.033711521619207,1,0,1,0,0,3,1,1,14.748565973921158,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2007,105.0,0.0,16.118095750958314,1.4412101187160054,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2007,105.0,0.0,16.118095750958314,1.4412101187160054,0,0,1,0,0,1,1,0,15.348077361218246,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,105.0,1.0,16.118095750958314,3.6921000688139785,0,0,1,0,0,2,1,0,16.77450617853127,16.77450617853127,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1999,105.0,0.0,16.118095750958314,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2012,122.0,0.0,16.118095750958314,2.7583752849897256,0,0,1,0,4,2,1,1,0.0,18.65505041623648,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2021,105.0,0.0,16.118095750958314,2.718745490218958,0,0,1,0,0,1,1,0,0.0,17.06510415726654,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2013,94.0,0.0,16.118095750958314,2.9238550620229535,0,0,1,0,4,2,1,1,0.0,14.22986206481387,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2002,90.0,0.0,16.118095750958314,3.033711521619207,0,0,1,0,3,5,3,1,17.700913752828015,17.700913752828015,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2008,105.0,0.0,16.118095750958314,0.0,1,0,1,0,0,1,1,0,0.0,17.468004882723378,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2004,105.0,1.0,16.118095750958314,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2004,105.0,0.0,16.118095750958314,3.033711521619207,1,0,1,0,0,1,1,0,14.683126878969325,14.683126878969325,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2007,105.0,0.0,16.118095750958314,1.4412101187160054,0,0,1,0,0,1,1,0,0.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1997,105.0,0.0,16.118095750958314,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1998,105.0,0.0,16.118095750958314,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2004,105.0,0.0,16.118095750958314,3.033711521619207,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2001,86.0,0.0,16.118095750958314,3.033711521619207,1,0,1,0,0,1,1,0,0.0,17.841622548883684,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2009,105.0,0.0,16.118095750958314,0.0,1,0,1,0,0,2,1,1,0.0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2013,125.0,0.0,16.118095750958314,0.0,1,0,1,0,1,4,3,1,0.0,0.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,110.0,0.0,16.118095750958314,3.9871903241102475,0,0,1,0,2,2,1,1,0.0,16.929289521303733,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2016,85.0,0.0,16.118095750958314,3.0475899247912848,0,0,1,0,3,2,1,1,0.0,0.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,105.0,0.0,16.118095750958314,0.0,0,0,1,0,0,2,1,1,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2012,100.0,0.0,16.118095750958314,4.319207065399195,1,0,1,0,3,2,1,1,0.0,18.561348681840155,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2007,105.0,0.0,16.118095750958314,0.0,1,0,1,0,5,2,1,0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2006,105.0,0.0,16.118095750958314,0.0,1,0,1,0,0,1,1,0,17.65990930492726,17.493474980251403,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2010,105.0,1.0,16.118095750958314,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1994,105.0,0.0,16.118095750958314,3.033711521619207,1,0,1,1,1,2,1,1,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2010,125.0,0.0,16.118095750958314,1.9083470474796649,0,0,1,0,0,2,1,1,15.68799603982139,17.766561186589584,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2010,105.0,0.0,16.118095750958314,2.0084305060366474,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,90.0,0.0,16.118095750958314,1.4412101187160054,0,0,1,0,0,2,1,1,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2019,105.0,0.0,16.118095750958314,3.732278769648492,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2004,105.0,0.0,16.118095750958314,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2014,105.0,0.0,16.118095750958314,1.9731845669749726,0,1,1,0,0,1,1,0,16.747535218414313,16.747535218414313,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2011,98.0,0.0,16.118095750958314,0.0,0,0,1,0,0,2,1,1,15.473262466165785,15.551686842615295,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,105.0,0.0,16.118095750958314,3.033711521619207,0,0,1,0,0,1,1,0,17.358271822748165,17.60930669071017,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,105.0,0.0,16.118095750958314,0.0,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2015,111.0,0.0,16.118095750958314,0.0,1,0,1,0,3,2,1,1,0.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2015,85.0,0.0,16.118095750958314,3.033711521619207,0,0,1,0,5,4,1,0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2009,85.0,0.0,16.118095750958314,3.033711521619207,0,0,1,0,1,2,1,1,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2007,93.0,0.0,16.118095750958314,2.2008023986841034,0,1,1,0,0,2,1,1,15.300462671328528,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2010,105.0,0.0,16.118095750958314,2.0590742388554024,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2014,98.0,0.0,16.118095750958314,3.1927305447638785,1,0,1,0,0,2,1,0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2018,105.0,1.0,16.118095750958314,1.4412101187160054,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2007,105.0,0.0,16.118095750958314,0.0,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,105.0,0.0,16.118095750958314,0.0,0,0,1,1,1,3,1,1,17.312029573910607,0.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2014,90.0,0.0,16.118095750958314,3.471766071826318,0,1,1,0,3,2,1,1,18.385917674340757,18.505870299337015,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2015,94.0,0.0,16.118095750958314,1.9319888105367053,0,0,1,0,4,3,1,1,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,105.0,0.0,16.118095750958314,2.7905712247902135,1,0,1,0,0,1,1,0,0.0,16.178148075967798,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,99.0,0.0,16.118095750958314,1.4412101187160054,0,0,1,0,3,2,1,1,16.877217799139427,16.877217799139427,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2011,105.0,0.0,16.118095750958314,2.3312038982996985,1,0,1,1,0,2,1,1,0.0,17.025836588494737,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2009,117.0,0.0,16.118095750958314,3.535803465416443,1,0,1,0,10,3,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2014,102.0,0.0,16.118095750958314,4.256755959056726,1,0,1,0,1,2,1,1,13.000310991026153,13.000310991026153,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,105.0,0.0,16.118095750958314,1.9083470474796649,1,0,1,0,0,1,1,0,0.0,18.7290700638199,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2014,85.0,0.0,16.118095750958314,3.033711521619207,0,0,1,0,1,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2015,105.0,0.0,16.118095750958314,0.0,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,105.0,0.0,16.118095750958314,0.0,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,106.0,0.0,16.118095750958314,1.8492165242528422,0,0,1,0,0,4,1,1,15.178443755533385,0.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2017,125.0,0.0,16.118095750958314,1.927304961224279,0,1,1,0,6,2,1,1,0.0,0.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2016,105.0,0.0,16.108045416114916,1.4412101187160054,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,105.0,0.0,16.108045416114916,1.9731845669749726,0,0,1,0,0,2,1,1,12.950440367831261,12.950440367831261,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
2009,106.0,0.0,16.097893045681612,3.0822058715578176,0,0,1,0,3,2,1,1,18.951045095490237,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2012,125.0,1.0,16.08763654656639,4.156864919203435,0,0,1,0,3,2,1,1,16.36272746939121,16.36272746939121,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2015,125.0,0.0,16.077273760604726,4.1813111353406685,0,0,1,0,5,2,1,1,0.0,18.607724796597015,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2006,105.0,0.0,16.077273760604726,2.340564341059262,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2000,105.0,1.0,16.066802461833923,3.033711521619207,0,0,1,1,0,2,1,1,0.0,17.145454622398777,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1967,117.0,1.0,16.066802461833923,3.033711521619207,1,0,1,1,2,2,1,1,0.0,18.20841882280579,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,98.0,0.0,16.066802461833923,3.033711521619207,1,0,1,1,0,1,1,0,0.0,0.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2016,105.0,1.0,16.066802461833923,3.5320369826209665,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,105.0,0.0,16.066802461833923,3.683218298679198,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,89.0,0.0,16.066802461833923,0.0,0,0,1,0,0,2,1,1,18.03021830358342,18.03021830358342,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2013,105.0,1.0,16.066802461833923,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1963,125.0,1.0,16.056220353623207,3.033711521619207,0,1,1,0,0,2,1,1,0.0,0.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,121.0,1.0,16.056220353623207,3.7506419482321682,1,0,1,0,0,2,1,0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2011,125.0,1.0,16.056220353623207,3.9763598933358777,0,1,1,0,16,5,1,1,15.419949862471734,14.61631925892265,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2020,105.0,0.0,16.056220353623207,2.5061840482352853,1,0,1,0,0,1,1,0,18.59095054178288,18.000697348696555,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1981,90.0,1.0,16.04552506565036,3.033711521619207,1,0,1,0,0,3,1,1,0.0,19.052137546229158,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,111.0,0.0,16.04552506565036,1.9731845669749726,1,0,1,0,2,2,1,1,18.633097972181506,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2012,125.0,0.0,16.034714150714915,2.6972392849979943,0,1,1,0,1,3,2,1,15.763968886222987,15.763968886222987,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1995,104.0,0.0,16.034714150714915,3.033711521619207,0,1,1,0,1,1,1,0,0.0,15.97589451149445,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2010,125.0,0.0,16.034714150714915,2.703739849601088,1,0,1,0,0,2,1,1,0.0,17.294616741372092,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2016,105.0,0.0,16.02378508137718,3.7460826698176497,1,0,1,0,0,1,1,0,18.463168909081286,10.769600157466002,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2011,92.0,1.0,16.02378508137718,2.6972392849979943,1,0,1,0,0,6,5,1,0.0,17.944216224029557,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2012,110.0,1.0,16.02378508137718,3.033711521619207,1,0,1,0,0,2,1,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2012,85.0,0.0,16.02378508137718,0.0,0,0,1,0,0,3,1,0,0.0,0.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,116.0,1.0,16.012735246411598,3.640129611712216,0,0,1,1,3,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2003,105.0,1.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,17.10038297796334,17.10038297796334,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1971,125.0,1.0,16.012735246411598,3.033711521619207,0,0,1,0,0,4,3,1,17.0104070837735,0.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2014,105.0,1.0,16.012735246411598,3.734592692778889,1,0,1,0,0,1,1,0,18.329295254465638,17.83137204402075,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1965,125.0,1.0,16.012735246411598,3.033711521619207,0,1,1,1,2,2,1,1,18.043149365289317,18.243107571226947,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,109.0,1.0,16.012735246411598,3.6282044278014096,0,0,1,1,2,2,1,1,18.967714694341726,18.327760317411734,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2019,105.0,1.0,16.012735246411598,3.589771750253297,0,0,1,0,0,1,1,0,0.0,18.343305084874093,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,105.0,1.0,16.012735246411598,3.250624523182781,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1977,105.0,1.0,16.012735246411598,3.033711521619207,1,0,1,0,0,1,1,0,0.0,20.024433353636663,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1996,123.0,1.0,16.012735246411598,3.033711521619207,0,1,1,0,0,1,1,0,17.14545462239878,17.482836367145048,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2016,99.0,1.0,16.012735246411598,2.321755009101766,0,0,1,1,5,2,1,1,8.885569918262158,18.438338727119834,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1999,105.0,1.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1988,87.0,1.0,16.012735246411598,3.033711521619207,0,1,1,1,0,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2019,100.0,1.0,16.012735246411598,2.5894603884758864,0,0,1,1,4,3,1,1,17.84303792625251,18.013025217315562,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2019,125.0,1.0,16.012735246411598,3.1740134208109403,1,0,1,0,3,4,2,1,18.20823335914813,18.20823335914813,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2007,113.0,1.0,16.012735246411598,3.708840196676474,1,0,1,0,0,2,1,1,17.604335543453484,17.604335543453484,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
2015,121.0,1.0,16.012735246411598,3.307713490166908,0,0,1,0,3,2,1,1,16.99761562710122,16.99761562710122,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2000,105.0,1.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2004,105.0,1.0,16.012735246411598,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2000,105.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,12.825702448731722,12.825702448731722,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2000,120.0,1.0,16.012735246411598,3.033711521619207,0,0,1,0,2,2,1,1,0.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2006,91.0,0.0,16.012735246411598,2.9761876774810205,0,1,1,0,0,3,1,1,15.744521138909278,17.730417929552193,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2016,105.0,1.0,16.012735246411598,3.05976663536654,0,1,1,0,0,1,1,0,0.0,15.697019776416003,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,99.0,1.0,16.012735246411598,3.8439513684605155,0,1,1,0,6,4,1,1,0.0,19.315883852038148,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1984,105.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2004,85.0,0.0,16.012735246411598,3.033711521619207,1,0,1,0,1,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2011,105.0,0.0,16.012735246411598,1.9178709289909204,1,0,1,0,0,1,1,0,18.200378402575886,17.5629464448969,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2020,96.0,0.0,16.012735246411598,3.235510885372733,0,0,1,0,3,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1989,125.0,0.0,16.012735246411598,3.033711521619207,0,1,1,0,0,3,2,1,0.0,0.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2016,123.0,0.0,16.012735246411598,3.770905305719527,0,1,1,0,5,2,1,1,15.274537296757899,15.274537296757899,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2007,105.0,0.0,16.012735246411598,1.4412101187160054,0,1,1,0,0,1,1,0,15.520762886690477,15.520762886690477,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2003,85.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,2,1,0.0,15.418426045556348,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2000,105.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,17.355000890518262,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2019,105.0,0.0,16.012735246411598,2.7766128725395065,1,0,1,0,0,1,1,0,16.757086653513674,18.298849120074138,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,92.0,0.0,16.012735246411598,2.855728366423851,1,0,1,0,2,2,1,1,16.90907429132515,17.331523776332375,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2002,98.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1994,85.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,18.737667872862716,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1988,122.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,3,1,1,17.617648449382166,16.86372664196027,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2007,105.0,0.0,16.012735246411598,2.4267990189807196,0,0,1,0,0,1,1,0,16.434731949728565,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2000,112.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2007,95.0,0.0,16.012735246411598,2.286324572122265,1,0,1,0,0,1,1,1,17.070598682219654,15.727881055363728,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2012,105.0,1.0,16.012735246411598,2.5009069911344413,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,125.0,0.0,16.012735246411598,2.8313140082525634,1,0,1,0,2,2,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2018,123.0,0.0,16.012735246411598,4.213321627871092,0,1,1,0,5,2,1,1,17.279476207289513,18.494545959617344,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2006,105.0,0.0,16.012735246411598,2.0834656919795616,1,0,1,0,3,2,1,1,16.646345487598673,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2005,105.0,0.0,16.012735246411598,1.8235081675426352,1,0,1,0,0,1,1,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
1998,105.0,0.0,16.012735246411598,3.033711521619207,0,1,1,0,0,1,1,0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2010,105.0,0.0,16.012735246411598,0.0,1,0,1,0,0,3,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2021,116.0,0.0,16.012735246411598,1.8643301620628903,0,1,1,0,0,2,1,1,18.034270248031202,17.568716760793585,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2003,105.0,0.0,16.012735246411598,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1991,120.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,3,1,1,0.0,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2015,115.0,0.0,16.012735246411598,2.111190239994416,1,0,1,0,3,4,3,1,0.0,16.566662712503998,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2010,105.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2002,125.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,1,3,1,1,16.59376289909342,16.59376289909342,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2010,105.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,105.0,0.0,16.012735246411598,3.033711521619207,1,0,1,0,0,4,2,0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2010,105.0,0.0,16.012735246411598,3.502355531348903,0,0,1,0,0,3,2,1,0.0,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2006,86.0,0.0,16.012735246411598,0.0,0,1,1,0,0,2,1,0,17.329470493332515,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2018,105.0,0.0,16.012735246411598,0.0,0,0,1,0,0,1,1,0,0.0,18.338324272423836,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2015,95.0,0.0,16.012735246411598,3.5062352646344923,1,0,1,0,3,3,1,1,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,105.0,0.0,16.012735246411598,2.70805020110221,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2014,122.0,0.0,16.012735246411598,0.0,1,0,1,0,0,2,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2012,103.0,0.0,16.012735246411598,0.0,0,0,1,0,4,2,1,1,0.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1968,98.0,0.0,16.012735246411598,3.033711521619207,0,0,1,0,0,4,2,1,0.0,17.54708351024251,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012,125.0,1.0,16.001561947061912,3.6585865114895326,1,0,1,0,10,2,1,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2015,90.0,0.0,16.001561947061912,4.110344903568542,0,1,1,0,7,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
